Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
  193          Valid   7/7  25/05/12  16:00:06  25/05/12  16:00:05.569     -0.431     40.53932    141.55794        47.81     1.2         0.8            29.5        3.95
  194          Valid   6/6  25/05/12  16:05:12  25/05/12  16:05:12.003      0.003     40.53928    141.55797        47.76     2.8         0.7            31.0        3.95
  195          Valid   7/7  25/05/12  16:10:12  25/05/12  16:10:11.566     -0.434     40.53932    141.55796        46.22     2.5         0.8            31.0        3.95
  196          Valid   7/7  25/05/12  16:15:06  25/05/12  16:15:05.567     -0.433     40.53934    141.55793        49.65     4.7         0.9            30.0        3.95
  197          Valid   8/8  25/05/12  16:20:06  25/05/12  16:20:05.569     -0.431     40.53931    141.55790        49.69     1.0         1.5            29.5        3.95
  198          Valid   7/7  25/05/12  16:25:06  25/05/12  16:25:05.562     -0.438     40.53931    141.55797        48.43     1.0         1.2            29.5        3.95
  199          Valid   6/6  25/05/12  16:30:07  25/05/12  16:30:06.567     -0.433     40.53932    141.55795        47.60     2.0         0.6            29.5        3.95
  200          Valid   8/8  25/05/12  16:35:06  25/05/12  16:35:05.568     -0.432     40.53930    141.55798        45.72     1.0         1.2            29.5        3.95
  201          Valid   8/8  25/05/12  16:40:11  25/05/12  16:40:10.559     -0.441     40.53933    141.55793        47.48     1.7         1.9            31.5        3.95
  202          Valid   7/7  25/05/12  16:45:06  25/05/12  16:45:05.562     -0.438     40.53928    141.55790        46.70     2.2         1.0            30.0        3.95
  203          Valid   7/8  25/05/12  16:50:06  25/05/12  16:50:05.554     -0.446     40.54400    141.56274        77.59     1.9         0.9            27.0        3.95
  204          Valid   6/6  25/05/12  16:55:07  25/05/12  16:55:06.558     -0.442     40.56252    141.58842        47.43     2.7         0.5            23.0        3.95
  205          Valid   8/8  25/05/12  17:00:07  25/05/12  17:00:06.560     -0.440     40.56561    141.60394        42.01     1.1         1.1            23.0        3.95
  206          Valid   8/8  25/05/12  17:05:07  25/05/12  17:05:06.556     -0.444     40.56033    141.61274        46.91     1.1         1.6            23.0        3.95
  207          Valid   8/8  25/05/12  17:10:07  25/05/12  17:10:06.553     -0.447     40.54760    141.60296        50.02     1.0         1.2            22.5        3.90
  208          Valid   8/8  25/05/12  17:15:06  25/05/12  17:15:05.557     -0.443     40.54576    141.58295        51.18     1.1         2.5            20.5        3.95
  209          Valid   7/7  25/05/12  17:20:07  25/05/12  17:20:06.560     -0.440     40.53930    141.55794        46.68     1.4         0.5            21.5        3.90
  210          Valid   5/5  25/05/12  17:25:10  25/05/12  17:25:09.552     -0.448     40.53929    141.55786        45.74     1.7         0.8            25.0        3.90
  211          Valid   6/6  25/05/12  17:30:06  25/05/12  17:30:05.553     -0.447     40.53929    141.55794        44.68     1.5         0.7            26.0        3.90
  212          Valid   6/6  25/05/12  17:35:07  25/05/12  17:35:06.553     -0.447     40.53931    141.55792        43.08     1.5         0.8            27.5        3.90
  213          Valid   6/6  25/05/12  17:40:07  25/05/12  17:40:06.546     -0.454     40.53929    141.55787        42.89     1.5         0.4            28.5        3.90
  214          Valid   6/6  25/05/12  17:45:10  25/05/12  17:45:09.545     -0.455     40.53929    141.55788        49.94     1.6         0.8            29.5        3.90
  215          Valid   6/6  25/05/12  17:50:06  25/05/12  17:50:05.545     -0.455     40.53925    141.55791        51.29     1.6         0.8            28.5        3.90
  216          Valid   6/6  25/05/12  17:55:06  25/05/12  17:55:05.546     -0.454     40.53930    141.55788        49.46     1.7         0.8            28.5        3.90
  217          Valid   6/6  25/05/12  18:00:06  25/05/12  18:00:05.548     -0.452     40.53929    141.55800        48.43     1.8         0.4            28.5        3.90
  218          Valid   5/5  25/05/12  18:05:11  25/05/12  18:05:10.539     -0.461     40.53927    141.55794        49.29     3.5         0.6            30.0        3.90
  219          Valid   5/5  25/05/12  18:10:10  25/05/12  18:10:09.540     -0.460     40.53930    141.55794        50.44     3.8         0.6            29.5        3.90
  220          Valid   5/5  25/05/12  18:15:11  25/05/12  18:15:10.538     -0.462     40.53929    141.55794        50.49     4.1         0.1            30.0        3.90
  221          Valid   6/6  25/05/12  18:20:06  25/05/12  18:20:05.529     -0.471     40.53930    141.55788        51.91     2.6         0.7            28.5        3.90
  222          Valid   6/6  25/05/12  18:25:07  25/05/12  18:25:06.545     -0.455     40.53930    141.55793        42.45     4.1         0.4            29.0        3.90
  223          Valid   7/7  25/05/12  18:30:10  25/05/12  18:30:09.532     -0.468     40.53926    141.55790        43.69     3.1         0.4            29.5        3.90
  224          Valid   7/7  25/05/12  18:35:12  25/05/12  18:35:11.986     -0.014     40.53941    141.55782        50.82     3.6         1.4            30.0        3.90
  225          Valid   7/7  25/05/12  18:40:12  25/05/12  18:40:12.000      0.000     40.53928    141.55792        52.34     3.3         0.5            30.0        3.90
  226          Valid   6/6  25/05/12  18:45:06  25/05/12  18:45:05.511     -0.489     40.53925    141.55781        54.81     5.5         0.6            28.5        3.90
  227          Valid   6/6  25/05/12  18:50:06  25/05/12  18:50:05.524     -0.476     40.53931    141.55786        52.65     6.2         0.3            28.5        3.90
  228          Valid   5/5  25/05/12  18:55:10  25/05/12  18:55:09.535     -0.465     40.53932    141.55790        52.24     8.4         0.2            30.0        3.90
  229          Valid   7/7  25/05/12  19:00:07  25/05/12  19:00:06.527     -0.473     40.53927    141.55789        49.19     2.6         0.9            28.5        3.90
  230          Valid   7/7  25/05/12  19:05:06  25/05/12  19:05:05.531     -0.469     40.53933    141.55791        52.36     2.4         0.8            28.0        3.90
  231          Valid   7/7  25/05/12  19:10:06  25/05/12  19:10:05.530     -0.470     40.53933    141.55791        52.31     2.2         0.6            28.5        3.90
  232          Valid   8/8  25/05/12  19:15:06  25/05/12  19:15:05.533     -0.467     40.53932    141.55791        56.79     1.8         1.1            28.5        3.90
  233          Valid   6/6  25/05/12  19:20:06  25/05/12  19:20:05.522     -0.478     40.53929    141.55786        48.25     1.9         0.7            28.5        3.90
  234          Valid   6/7  25/05/12  19:25:06  25/05/12  19:25:05.534     -0.466     40.53931    141.55801        58.61     3.0         0.8            28.5        3.90
  235          Valid   7/7  25/05/12  19:30:10  25/05/12  19:30:09.520     -0.480     40.53936    141.55802        51.00     1.6         0.7            30.0        3.90
  236          Valid   6/6  25/05/12  19:35:07  25/05/12  19:35:06.526     -0.474     40.53931    141.55799        50.97     3.3         0.7            30.0        3.90
  237          Valid   7/7  25/05/12  19:40:06  25/05/12  19:40:05.520     -0.480     40.53931    141.55795        48.33     1.5         0.6            30.0        3.90
  238          Valid   7/7  25/05/12  19:45:07  25/05/12  19:45:06.520     -0.480     40.53930    141.55793        47.18     1.4         0.8            31.0        3.90
  239          Valid   7/7  25/05/12  19:50:07  25/05/12  19:50:06.517     -0.483     40.53935    141.55799        47.84     1.4         0.6            31.0        3.90
  240          Valid   7/7  25/05/12  19:55:06  25/05/12  19:55:05.515     -0.485     40.53930    141.55793        48.68     1.4         1.1            30.0        3.90
  241          Valid   7/7  25/05/12  20:00:06  25/05/12  20:00:05.520     -0.480     40.53927    141.55793        48.23     1.4         1.3            30.5        3.90
  242          Valid   7/7  25/05/12  20:05:06  25/05/12  20:05:05.519     -0.481     40.53929    141.55793        48.62     1.4         0.9            31.0        3.90
  243          Valid   7/7  25/05/12  20:10:06  25/05/12  20:10:05.511     -0.489     40.53930    141.55791        48.62     1.3         1.1            31.5        3.90
  244          Valid   8/8  25/05/12  20:15:06  25/05/12  20:15:05.518     -0.482     40.53929    141.55790        50.97     1.1         1.0            31.5        3.90
  245          Valid   7/7  25/05/12  20:20:06  25/05/12  20:20:05.514     -0.486     40.53930    141.55791        47.55     1.3         0.7            32.0        3.90
  246          Valid   8/8  25/05/12  20:25:06  25/05/12  20:25:05.510     -0.490     40.53927    141.55791        48.62     1.2         1.0            32.5        3.90
  247          Valid   7/7  25/05/12  20:30:06  25/05/12  20:30:05.514     -0.486     40.53930    141.55794        50.40     1.3         1.0            33.5        3.90
  248          Valid   7/7  25/05/12  20:35:06  25/05/12  20:35:05.510     -0.490     40.53930    141.55791        50.17     1.3         1.0            34.0        3.90
  249          Valid   7/7  25/05/12  20:40:08  25/05/12  20:40:07.510     -0.490     40.53930    141.55791        47.89     1.4         0.6            35.0        3.90
  250          Valid   7/7  25/05/12  20:45:08  25/05/12  20:45:07.507     -0.493     40.53929    141.55788        53.49     1.5         0.9            35.5        3.90
  251          Valid   7/7  25/05/12  20:50:07  25/05/12  20:50:06.505     -0.495     40.53930    141.55788        50.86     1.4         0.5            36.0        3.90
  252          Valid   7/7  25/05/12  20:55:09  25/05/12  20:55:08.501     -0.499     40.53928    141.55798        51.22     1.4         0.4            37.0        3.90
  253          Valid   7/7  25/05/12  21:00:08  25/05/12  21:00:07.503     -0.497     40.53930    141.55795        50.50     1.4         0.7            37.0        3.90
  254          Valid   6/6  25/05/12  21:05:06  25/05/12  21:05:05.504     -0.496     40.53930    141.55798        51.35     1.6         0.8            36.0        3.90
  255          Valid   6/6  25/05/12  21:10:09  25/05/12  21:10:08.497     -0.503     40.53930    141.55791        49.89     1.6         0.8            37.0        3.90
  256          Valid   6/6  25/05/12  21:15:13  25/05/12  21:15:12.213     -0.787     40.53925    141.55802        49.28     1.7         0.9            38.0        3.90
  257          Valid   5/5  25/05/12  21:20:12  25/05/12  21:20:11.511     -0.489     40.53924    141.55807        40.73     6.4         1.0            38.0        3.90
  258          Valid   6/7  25/05/12  21:25:12  25/05/12  21:25:12.010      0.010     40.53929    141.55801        42.35     1.3         0.6            38.0        3.90
  259          Valid   6/6  25/05/12  21:30:06  25/05/12  21:30:05.489     -0.511     40.53931    141.55789        45.75     1.7         0.8            37.0        3.90
  260          Valid   7/7  25/05/12  21:35:11  25/05/12  21:35:10.496     -0.504     40.53934    141.55790        48.56     1.4         0.7            38.5        3.90
  261          Valid   6/6  25/05/12  21:40:07  25/05/12  21:40:06.502     -0.498     40.53932    141.55793        48.96     2.1         0.3            37.5        3.90
  262          Valid   6/6  25/05/12  21:45:07  25/05/12  21:45:06.493     -0.507     40.53932    141.55789        42.53     2.0         0.5            38.0        3.90
  263          Valid   6/6  25/05/12  21:50:06  25/05/12  21:50:05.497     -0.503     40.53928    141.55791        45.05     1.9         0.6            37.5        3.95
  264          Valid   7/7  25/05/12  21:55:11  25/05/12  21:55:10.491     -0.509     40.53931    141.55791        48.51     1.6         0.9            39.0        3.90
